code_experimentation,debitCO2_g,elapsedtime_s
PR12-09-25F07,0.323,555840
PR12-09-25F07,0.319,557040
PR12-09-25F07,0.316,558240
PR12-09-25F07,0.312,559440
PR12-09-25F07,0.315,560640
PR12-09-25F07,0.31,561840
PR12-09-25F07,0.306,563040
PR12-09-25F07,0.306,564240
PR12-09-25F07,0.304,565440
PR12-09-25F07,0.3,566640
PR12-09-25F07,0.298,567840
PR12-09-25F07,0.297,569040
PR12-09-25F07,0.3,570240
PR12-09-25F07,0.294,571440
PR12-09-25F07,0.296,572640
PR12-09-25F07,0.289,573840
PR12-09-25F07,0.29,575040
PR12-09-25F07,0.294,576240
PR12-09-25F07,0.299,577440
PR12-09-25F07,0.282,578640
PR12-09-25F07,0.298,579840
PR12-09-25F07,0.279,581040
PR12-09-25F07,0.29,582240
PR12-09-25F07,0.289,583440
PR12-09-25F07,0.289,584640
PR12-09-25F07,0.289,585840
PR12-09-25F07,0.285,587040
PR12-09-25F07,0.284,588240
PR12-09-25F07,0.29,589440
PR12-09-25F07,0.282,590640
PR12-09-25F07,0.287,591840
PR12-09-25F07,0.272,593040
PR12-09-25F07,0.278,594240
PR12-09-25F07,0.272,595440
PR12-09-25F07,0.273,596640
PR12-09-25F07,0.271,597840
PR12-09-25F07,0.274,599040
PR12-09-25F07,0.271,600240
PR12-09-25F07,0.269,601440
PR12-09-25F07,0.268,602640
PR12-09-25F07,0.268,603840
PR12-09-25F07,0.267,605040
PR12-09-25F07,0.266,606240
PR12-09-25F07,0.252,607440
PR12-09-25F07,0.26,608640
PR12-09-25F07,0.257,609840
PR12-09-25F07,0.256,611040
PR12-09-25F07,0.254,612240
PR12-09-25F07,0.262,613440
PR12-09-25F07,0.239,614640
PR12-09-25F07,0.257,615840
PR12-09-25F07,0.245,617040
PR12-09-25F07,0.249,618240
PR12-09-25F07,0.247,619440
PR12-09-25F07,0.247,620640
PR12-09-25F07,0.244,621840
PR12-09-25F07,0.241,623040
PR12-09-25F07,0.253,624240
PR12-09-25F07,0.231,625440
PR12-09-25F07,0.241,626640
PR12-09-25F07,0.246,627840
PR12-09-25F07,0.23,629040
PR12-09-25F07,0.24,630240
PR12-09-25F07,0.23,631440
PR12-09-25F07,0.235,632640
PR12-09-25F07,0.234,633840
PR12-09-25F07,0.228,635040
PR12-09-25F07,0.235,636240
PR12-09-25F07,0.234,637440
PR12-09-25F07,0.23,638640
PR12-09-25F07,0.227,639840
PR12-09-25F07,0.226,641040
PR12-09-25F07,0.224,642240
PR12-09-25F07,0.223,643440
PR12-09-25F07,0.221,644640
PR12-09-25F07,0.226,645840
PR12-09-25F07,0.213,647040
PR12-09-25F07,0.23,648240
PR12-09-25F07,0.203,649440
PR12-09-25F07,0.221,650640
PR12-09-25F07,0.206,651840
PR12-09-25F07,0.217,653040
PR12-09-25F07,0.196,654240
PR12-09-25F07,0.215,655440
PR12-09-25F07,0.201,656640
PR12-09-25F07,0.207,657840
PR12-09-25F07,0.211,659040
PR12-09-25F07,0.201,660240
PR12-09-25F07,0.213,661440
PR12-09-25F07,0.192,662640
PR12-09-25F07,0.213,663840
PR12-09-25F07,0.188,665040
PR12-09-25F07,0.216,666240
PR12-09-25F07,0.189,667440
PR12-09-25F07,0.205,668640
PR12-09-25F07,0.185,669840
PR12-09-25F07,0.209,671040
PR12-09-25F07,0.184,672240
PR12-09-25F07,0.199,673440
PR12-09-25F07,0.193,674640
PR12-09-25F07,0.202,675840
PR12-09-25F07,0.192,677040
PR12-09-25F07,0.203,678240
PR12-09-25F07,0.183,679440
PR12-09-25F07,0.202,680640
PR12-09-25F07,0.174,681840
PR12-09-25F07,0.197,683100
PR12-09-25F07,0.178,684300
PR12-09-25F07,0.193,685500
PR12-09-25F07,0.194,686700
PR12-09-25F07,0.188,687900
PR12-09-25F07,0.185,689100
PR12-09-25F07,0.185,690300
PR12-09-25F07,0.183,691500
PR12-09-25F07,0.181,692700
PR12-09-25F07,0.18,693900
PR12-09-25F07,0.179,695100
PR12-09-25F07,0.178,696300
PR12-09-25F07,0.176,697500
PR12-09-25F07,0.174,698700
PR12-09-25F07,0.172,699900
PR12-09-25F07,0.174,701100
PR12-09-25F07,0.17,702300
PR12-09-25F07,0.171,703500
PR12-09-25F07,0.178,704700
PR12-09-25F07,0.168,705900
PR12-09-25F07,0.166,707100
PR12-09-25F07,0.167,708300
PR12-09-25F07,0.171,709500
PR12-09-25F07,0.165,710700
PR12-09-25F07,0.163,711900
PR12-09-25F07,0.163,713100
PR12-09-25F07,0.168,714300
PR12-09-25F07,0.161,715500
PR12-09-25F07,0.16,716700
PR12-09-25F07,0.158,717900
PR12-09-25F07,0.157,719100
PR12-09-25F07,0.156,720300
PR12-09-25F07,0.156,721500
PR12-09-25F07,0.155,722700
PR12-09-25F07,0.153,723900
PR12-09-25F07,0.152,725100
PR12-09-25F07,0.156,726300
PR12-09-25F07,0.149,727500
PR12-09-25F07,0.148,728700
PR12-09-25F07,0.153,729900
PR12-09-25F07,0.146,731100
PR12-09-25F07,0.146,732300
PR12-09-25F07,0.149,733500
PR12-09-25F07,0.144,734700
PR12-09-25F07,0.143,735900
PR12-09-25F07,0.142,737100
PR12-09-25F07,0.141,738300
PR12-09-25F07,0.139,739500
PR12-09-25F07,0.138,740700
PR12-09-25F07,0.136,741900
PR12-09-25F07,0.135,743100
PR12-09-25F07,0.133,744300
PR12-09-25F07,0.134,745500
PR12-09-25F07,0.124,746700
PR12-09-25F07,0.136,747900
PR12-09-25F07,0.115,749100
PR12-09-25F07,0.13,750300
PR12-09-25F07,0.119,751500
PR12-09-25F07,0.108,752700
PR12-09-25F07,0.132,753900
PR12-09-25F07,0.102,755100
PR12-09-25F07,0.105,756300
PR12-09-25F07,0.13,757500
PR12-09-25F07,0.1,758700
PR12-09-25F07,0.122,759900
PR12-09-25F07,0.106,761100
PR12-09-25F07,0.103,762300
PR12-09-25F07,0.129,763500
PR12-09-25F07,0.102,764700
PR12-09-25F07,0.102,765900
PR12-09-25F07,0.131,767100
PR12-09-25F07,0.097,768300
PR12-09-25F07,0.098,769500
PR12-09-25F07,0.119,770700
PR12-09-25F07,0.094,771900
PR12-09-25F07,0.119,773100
PR12-09-25F07,0.1,774300
PR12-09-25F07,0.093,775500
PR12-09-25F07,0.122,776700
PR12-09-25F07,0.089,777900
PR12-09-25F07,0.095,779100
PR12-09-25F07,0.121,780300
PR12-09-25F07,0.088,781500
PR12-09-25F07,0.089,782700
PR12-09-25F07,0.113,783900
PR12-09-25F07,0.092,785100
PR12-09-25F07,0.087,786300
PR12-09-25F07,0.09,787500
PR12-09-25F07,0.113,788700
PR12-09-25F07,0.081,789900
PR12-09-25F07,0.088,791100
PR12-09-25F07,0.097,792300
PR12-09-25F07,0.097,793500
PR12-09-25F07,0.08,794700
PR12-09-25F07,0.089,795900
PR12-09-25F07,0.11,797100
PR12-09-25F07,0.076,798300
PR12-09-25F07,0.081,799500
PR12-09-25F07,0.084,800700
PR12-09-25F07,0.106,801900
PR12-09-25F07,0.074,803100
PR12-09-25F07,0.077,804300
PR12-09-25F07,0.081,805500
PR12-09-25F07,0.103,806700
PR12-09-25F07,0.069,807900
PR12-09-25F07,0.075,809160
PR12-09-25F07,0.078,810360
PR12-09-25F07,0.101,811560
PR12-09-25F07,0.068,812760
PR12-09-25F07,0.082,813960
PR12-09-25F07,0.069,815160
PR12-09-25F07,0.076,816360
PR12-09-25F07,0.092,817560
PR12-09-25F07,0.074,818760
PR12-09-25F07,0.071,819960
PR12-09-25F07,0.071,821160
PR12-09-25F07,0.087,822360
PR12-09-25F07,0.077,823560
PR12-09-25F07,0.065,824760
PR12-09-25F07,0.066,825960
PR12-09-25F07,0.084,827160
PR12-09-25F07,0.069,828360
PR12-09-25F07,0.061,829560
PR12-09-25F07,0.06,830760
PR12-09-25F07,0.062,831960
PR12-09-25F07,0.073,833160
PR12-09-25F07,0.065,834360
PR12-09-25F07,0.081,835560
PR12-09-25F07,0.059,836760
PR12-09-25F07,0.058,837960
PR12-09-25F07,0.076,839160
PR12-09-25F07,0.066,840360
PR12-09-25F07,0.052,841560
PR12-09-25F07,0.058,842760
PR12-09-25F07,0.061,843960
PR12-09-25F07,0.058,845160
PR12-09-25F07,0.061,846360
PR12-09-25F07,0.063,847560
PR12-09-25F07,0.086,848760
PR12-09-25F07,0.055,849960
PR12-09-25F07,0.051,851160
PR12-09-25F07,0.065,852360
PR12-09-25F07,0.05,853560
PR12-09-25F07,0.053,854760
PR12-09-25F07,0.055,855960
PR12-09-25F07,0.056,857160
PR12-09-25F07,0.072,858360
PR12-09-25F07,0.057,859560
PR12-09-25F07,0.046,860760
PR12-09-25F07,0.051,861960
PR12-09-25F07,0.051,863160
PR12-09-25F07,0.052,864360
PR12-09-25F07,0.073,865560
PR12-09-25F07,0.044,866760
PR12-09-25F07,0.048,867960
PR12-09-25F07,0.048,869160
PR12-09-25F07,0.044,870360
PR12-09-25F07,0.046,871560
PR12-09-25F07,0.051,872760
PR12-09-25F07,0.045,873960
PR12-09-25F07,0.046,875160
PR12-09-25F07,0.07,876360
PR12-09-25F07,0.041,877560
PR12-09-25F07,0.043,878760
PR12-09-25F07,0.037,879960
PR12-09-25F07,0.037,881160
PR12-09-25F07,0.038,882360
PR12-09-25F07,0.039,883560
PR12-09-25F07,0.039,884760
PR12-09-25F07,0.04,885960
PR12-09-25F07,0.06,887160
PR12-09-25F07,0.042,888360
PR12-09-25F07,0.027,889560
PR12-09-25F07,0.047,890760
PR12-09-25F07,0.029,891960
PR12-09-25F07,0.03,893160
PR12-09-25F07,0.032,894360
PR12-09-25F07,0.033,895560
PR12-09-25F07,0.035,896760
PR12-09-25F07,0.036,897960
PR12-09-25F07,0.044,899160
PR12-09-25F07,0.032,900360
PR12-09-25F07,0.033,901560
PR12-09-25F07,0.042,902760
PR12-09-25F07,0.042,903960
PR12-09-25F07,0.031,905160
PR12-09-25F07,0.032,906360
PR12-09-25F07,0.032,907560
PR12-09-25F07,0.033,908760
PR12-09-25F07,0.033,909960
PR12-09-25F07,0.033,911160
PR12-09-25F07,0.044,912360
PR12-09-25F07,0.03,913560
PR12-09-25F07,0.029,914760
PR12-09-25F07,0.03,915960
PR12-09-25F07,0.035,917160
PR12-09-25F07,0.035,918360
PR12-09-25F07,0.032,919560
PR12-09-25F07,0.027,920760
PR12-09-25F07,0.027,921960
PR12-09-25F07,0.029,923160
PR12-09-25F07,0.04,924360
PR12-09-25F07,0.027,925560
PR12-09-25F07,0.028,926760
PR12-09-25F07,0.028,927960
PR12-09-25F07,0.03,929160
PR12-09-25F07,0.041,930360
PR12-09-25F07,0.029,931560
PR12-09-25F07,0.021,932760
PR12-09-25F07,0.018,933960
PR12-09-25F07,0.026,935160
PR12-09-25F07,0.024,936360
PR12-09-25F07,0.021,937560
PR12-09-25F07,0.033,938760
PR12-09-25F07,0.021,939960
PR12-09-25F07,0.016,941160
PR12-09-25F07,0.018,942420
PR12-09-25F07,0.019,943620
PR12-09-25F07,0.02,944820
PR12-09-25F07,0.02,946020
PR12-09-25F07,0.028,947220
PR12-09-25F07,0.029,948420
PR12-09-25F07,0.018,949620
PR12-09-25F07,0.019,950820
PR12-09-25F07,0.02,952020
PR12-09-25F07,0.02,953220
PR12-09-25F07,0.02,954420
PR12-09-25F07,0.021,955620
PR12-09-25F07,0.02,956820
PR12-09-25F07,0.031,958020
PR12-09-25F07,0.026,959220
PR12-09-25F07,0.023,960420
PR12-09-25F07,0.018,961620
PR12-09-25F07,0.019,962820
PR12-09-25F07,0.019,964020
PR12-09-25F07,0.02,965220
PR12-09-25F07,0.019,966420
PR12-09-25F07,0.02,967620
PR12-09-25F07,0.02,968820
PR12-09-25F07,0.032,970020
PR12-09-25F07,0.019,971220
PR12-09-25F07,0.019,972420
PR12-09-25F07,0.028,973620
PR12-09-25F07,0.019,974820
PR12-09-25F07,0.019,976020
PR12-09-25F07,0.018,977220
PR12-09-25F07,0.02,978420
PR12-09-25F07,0.019,979620
PR12-09-25F07,0.019,980820
PR12-09-25F07,0.02,982020
PR12-09-25F07,0.02,983220
PR12-09-25F07,0.02,984420
PR12-09-25F07,0.05,985620
PR12-09-25F07,0.009,986820
PR12-09-25F07,0.028,988020
PR12-09-25F07,0.008,989220
PR12-09-25F07,0.026,990420
PR12-09-25F07,0.003,991620
PR12-09-25F07,0.004,992820
PR12-09-25F07,0.004,994020
PR12-09-25F07,0.005,995220
PR12-09-25F07,0.018,996420
PR12-09-25F07,0.012,997620
PR12-09-25F07,0.012,998820
PR12-09-25F07,0.013,1000020
PR12-09-25F07,0.014,1001220
PR12-09-25F07,0.014,1002420
PR12-09-25F07,0.014,1003620
PR12-09-25F07,0.027,1004820
PR12-09-25F07,0.013,1006020
PR12-09-25F07,0.012,1007220
PR12-09-25F07,0.013,1008420
PR12-09-25F07,0.014,1009620
PR12-09-25F07,0.014,1010820
PR12-09-25F07,0.026,1012020
PR12-09-25F07,0.019,1013220
PR12-09-25F07,0.014,1014420
PR12-09-25F07,0.014,1015620
PR12-09-25F07,0.016,1016820
PR12-09-25F07,0.016,1018020
PR12-09-25F07,0.016,1019220
PR12-09-25F07,0.033,1020420
PR12-09-25F07,0.014,1021620
PR12-09-25F07,0.014,1022820
PR12-09-25F07,0.011,1024020
PR12-09-25F07,0.014,1025220
PR12-09-25F07,0.016,1026420
PR12-09-25F07,0.017,1027620
PR12-09-25F07,0.012,1028820
PR12-09-25F07,0.013,1030020
PR12-09-25F07,0.013,1031220
PR12-09-25F07,0.013,1032420
PR12-09-25F07,0.02,1033620
PR12-09-25F07,0.012,1034820
PR12-09-25F07,0.024,1036020
PR12-09-25F07,0.02,1037220
PR12-09-25F07,0.003,1038420
PR12-09-25F07,0.004,1039620
PR12-09-25F07,0.016,1040820
PR12-09-25F07,0.01,1042020
PR12-09-25F07,0.018,1043220
PR12-09-25F07,0.01,1044420
PR12-09-25F07,0.011,1045620
PR12-09-25F07,0.011,1046820
PR12-09-25F07,0.018,1048020
PR12-09-25F07,0.003,1049220
PR12-09-25F07,0.011,1050420
PR12-09-25F07,0.01,1051620
PR12-09-25F07,0.009,1052820
PR12-09-25F07,0.017,1054020
PR12-09-25F07,0.01,1055220
PR12-09-25F07,0.01,1056420
PR12-09-25F07,0.011,1057620
PR12-09-25F07,0.011,1058820
PR12-09-25F07,0.013,1060020
PR12-09-25F07,0.025,1061220
PR12-09-25F07,0.01,1062420
PR12-09-25F07,0.011,1063620
PR12-09-25F07,0.011,1064880
PR12-09-25F07,0.011,1066080
PR12-09-25F07,0.011,1067280
PR12-09-25F07,0.012,1068480
PR12-09-25F07,0.012,1069680
PR12-09-25F07,0.021,1070880
PR12-09-25F07,0.01,1072080
PR12-09-25F07,0.01,1073280
PR12-09-25F07,0.025,1074480
PR12-09-25F07,0.011,1075680
PR12-09-25F07,0.01,1076880
PR12-09-25F07,0.01,1078080
PR12-09-25F07,0.011,1079280
PR12-09-25F07,0.018,1080480
PR12-09-25F07,0.01,1081680
PR12-09-25F07,0.01,1082880
PR12-09-25F07,0.01,1084080
PR12-09-25F07,0.009,1085280
PR12-09-25F07,0.01,1086480
PR12-09-25F07,0.011,1087680
PR12-09-25F07,0.011,1088880
PR12-09-25F07,0.03,1090080
PR12-09-25F07,0.011,1091280
PR12-09-25F07,0.01,1092480
PR12-09-25F07,0.011,1093680
PR12-09-25F07,0.012,1094880
PR12-09-25F07,0.012,1096080
PR12-09-25F07,0.013,1097280
PR12-09-25F07,0.012,1098480
PR12-09-25F07,0.011,1099680
PR12-09-25F07,0.008,1100880
PR12-09-25F07,0.014,1102080
PR12-09-25F07,0.011,1103280
PR12-09-25F07,0.013,1104480
PR12-09-25F08,0.021,0
PR12-09-25F08,0.011,1200
PR12-09-25F08,0.007,2400
PR12-09-25F08,0.008,3600
PR12-09-25F08,0.011,4800
PR12-09-25F08,0.01,6000
PR12-09-25F08,0.014,7200
PR12-09-25F08,0.006,8400
PR12-09-25F08,0.011,9600
PR12-09-25F08,0.014,10800
PR12-09-25F08,0.012,12000
PR12-09-25F08,0.008,13200
PR12-09-25F08,0.013,14400
PR12-09-25F08,0.015,15600
PR12-09-25F08,0.012,16800
PR12-09-25F08,0.011,18000
PR12-09-25F08,0.009,19200
PR12-09-25F08,0.017,20400
PR12-09-25F08,0.012,21600
PR12-09-25F08,0.015,22800
PR12-09-25F08,0.013,24000
PR12-09-25F08,0.012,25200
PR12-09-25F08,0.013,26400
PR12-09-25F08,0.013,27600
PR12-09-25F08,0.016,28800
PR12-09-25F08,0.018,30000
PR12-09-25F08,0.021,31200
PR12-09-25F08,0.02,32400
PR12-09-25F08,0.02,33600
PR12-09-25F08,0.027,34800
PR12-09-25F08,0.031,36000
PR12-09-25F08,0.035,37200
PR12-09-25F08,0.039,38400
PR12-09-25F08,0.042,39600
PR12-09-25F08,0.044,40800
PR12-09-25F08,0.048,42000
PR12-09-25F08,0.051,43200
PR12-09-25F08,0.06,44400
PR12-09-25F08,0.08,45600
PR12-09-25F08,0.091,46800
PR12-09-25F08,0.1,48000
PR12-09-25F08,0.129,49200
PR12-09-25F08,0.147,50400
PR12-09-25F08,0.159,51600
PR12-09-25F08,0.179,52800
PR12-09-25F08,0.195,54000
PR12-09-25F08,0.221,55200
PR12-09-25F08,0.235,56400
PR12-09-25F08,0.251,57600
PR12-09-25F08,0.272,58800
PR12-09-25F08,0.293,60000
PR12-09-25F08,0.324,61200
PR12-09-25F08,0.336,62400
PR12-09-25F08,0.362,63600
PR12-09-25F08,0.383,64800
PR12-09-25F08,0.413,66000
PR12-09-25F08,0.437,67200
PR12-09-25F08,0.449,68400
PR12-09-25F08,0.487,69600
PR12-09-25F08,0.48,70800
PR12-09-25F08,0.52,72000
PR12-09-25F08,0.526,73200
PR12-09-25F08,0.574,74400
PR12-09-25F08,0.584,75600
PR12-09-25F08,0.617,76800
PR12-09-25F08,0.627,78000
PR12-09-25F08,0.654,79200
PR12-09-25F08,0.678,80400
PR12-09-25F08,0.702,81600
PR12-09-25F08,0.721,82800
PR12-09-25F08,0.735,84000
PR12-09-25F08,0.724,85200
PR12-09-25F08,0.737,86400
PR12-09-25F08,0.77,87600
PR12-09-25F08,0.779,88800
PR12-09-25F08,0.807,90000
PR12-09-25F08,0.794,91200
PR12-09-25F08,0.825,92400
PR12-09-25F08,0.81,93600
PR12-09-25F08,0.819,94800
PR12-09-25F08,0.831,96000
PR12-09-25F08,0.859,97200
PR12-09-25F08,0.855,98400
PR12-09-25F08,0.872,99600
PR12-09-25F08,0.88,100800
PR12-09-25F08,0.883,102000
PR12-09-25F08,0.858,103200
PR12-09-25F08,0.849,104400
PR12-09-25F08,0.843,105600
PR12-09-25F08,0.847,106800
PR12-09-25F08,0.842,108000
PR12-09-25F08,0.87,109200
PR12-09-25F08,0.848,110400
PR12-09-25F08,0.861,111600
PR12-09-25F08,0.862,112800
PR12-09-25F08,0.846,114060
PR12-09-25F08,0.849,115260
PR12-09-25F08,0.852,116460
PR12-09-25F08,0.845,117660
PR12-09-25F08,0.822,118860
PR12-09-25F08,0.833,120060
PR12-09-25F08,0.819,121260
PR12-09-25F08,0.827,122460
PR12-09-25F08,0.828,123660
PR12-09-25F08,0.828,124860
PR12-09-25F08,0.814,126060
PR12-09-25F08,0.828,127260
PR12-09-25F08,0.824,128460
PR12-09-25F08,0.806,129660
PR12-09-25F08,0.811,130860
PR12-09-25F08,0.807,132060
PR12-09-25F08,0.794,133260
PR12-09-25F08,0.784,134460
PR12-09-25F08,0.796,135660
PR12-09-25F08,0.787,136860
PR12-09-25F08,0.78,138060
PR12-09-25F08,0.786,139260
PR12-09-25F08,0.731,140460
PR12-09-25F08,0.759,141660
PR12-09-25F08,0.773,142860
PR12-09-25F08,0.75,144060
PR12-09-25F08,0.77,145260
PR12-09-25F08,0.747,146460
PR12-09-25F08,0.757,147660
PR12-09-25F08,0.748,148860
PR12-09-25F08,0.741,150060
PR12-09-25F08,0.742,151260
PR12-09-25F08,0.744,152460
PR12-09-25F08,0.74,153660
PR12-09-25F08,0.728,154860
PR12-09-25F08,0.743,156060
PR12-09-25F08,0.731,157260
PR12-09-25F08,0.738,158460
PR12-09-25F08,0.712,159660
PR12-09-25F08,0.714,160860
PR12-09-25F08,0.714,162060
PR12-09-25F08,0.717,163260
PR12-09-25F08,0.72,164460
PR12-09-25F08,0.703,165660
PR12-09-25F08,0.709,166860
PR12-09-25F08,0.72,168060
PR12-09-25F08,0.69,169260
PR12-09-25F08,0.697,170460
PR12-09-25F08,0.709,171660
PR12-09-25F08,0.711,172860
PR12-09-25F08,0.688,174060
PR12-09-25F08,0.701,175260
PR12-09-25F08,0.684,176460
PR12-09-25F08,0.699,177660
PR12-09-25F08,0.692,178860
PR12-09-25F08,0.678,180060
PR12-09-25F08,0.685,181260
PR12-09-25F08,0.68,182460
PR12-09-25F08,0.688,183660
PR12-09-25F08,0.667,184860
PR12-09-25F08,0.678,186060
PR12-09-25F08,0.687,187260
PR12-09-25F08,0.659,188460
PR12-09-25F08,0.68,189660
PR12-09-25F08,0.672,190860
PR12-09-25F08,0.673,192060
PR12-09-25F08,0.671,193260
PR12-09-25F08,0.648,194460
PR12-09-25F08,0.657,195660
PR12-09-25F08,0.655,196860
PR12-09-25F08,0.654,198060
PR12-09-25F08,0.651,199260
PR12-09-25F08,0.657,200460
PR12-09-25F08,0.644,201660
PR12-09-25F08,0.649,202860
PR12-09-25F08,0.645,204060
PR12-09-25F08,0.652,205260
PR12-09-25F08,0.635,206460
PR12-09-25F08,0.643,207660
PR12-09-25F08,0.627,208860
PR12-09-25F08,0.641,210060
PR12-09-25F08,0.645,211260
PR12-09-25F08,0.638,212460
PR12-09-25F08,0.644,213660
PR12-09-25F08,0.614,214860
PR12-09-25F08,0.622,216060
PR12-09-25F08,0.631,217260
PR12-09-25F08,0.615,218460
PR12-09-25F08,0.63,219660
PR12-09-25F08,0.613,220860
PR12-09-25F08,0.615,222060
PR12-09-25F08,0.611,223260
PR12-09-25F08,0.611,224460
PR12-09-25F08,0.608,225660
PR12-09-25F08,0.583,226860
PR12-09-25F08,0.534,228060
PR12-09-25F08,0.6,229260
PR12-09-25F08,0.598,230460
PR12-09-25F08,0.609,231660
PR12-09-25F08,0.593,232860
PR12-09-25F08,0.608,234060
PR12-09-25F08,0.61,235260
PR12-09-25F08,0.601,236460
PR12-09-25F08,0.592,237660
PR12-09-25F08,0.592,238860
PR12-09-25F08,0.596,240060
PR12-09-25F08,0.596,241260
PR12-09-25F08,0.596,242460
PR12-09-25F08,0.594,243660
PR12-09-25F08,0.578,244860
PR12-09-25F08,0.63,246060
PR12-09-25F08,0.647,247260
PR12-09-25F08,0.647,248460
PR12-09-25F08,0.669,249660
PR12-09-25F08,0.683,250860
PR12-09-25F08,0.701,252060
PR12-09-25F08,0.728,253260
PR12-09-25F08,0.73,254520
PR12-09-25F08,0.725,255720
PR12-09-25F08,0.737,256920
PR12-09-25F08,0.748,258120
PR12-09-25F08,0.761,259320
PR12-09-25F08,0.758,260520
PR12-09-25F08,0.773,261720
PR12-09-25F08,0.783,262920
PR12-09-25F08,0.781,264120
PR12-09-25F08,0.782,265320
PR12-09-25F08,0.792,266520
PR12-09-25F08,0.8,267720
PR12-09-25F08,0.795,268920
PR12-09-25F08,0.802,270120
PR12-09-25F08,0.802,271320
PR12-09-25F08,0.813,272520
PR12-09-25F08,0.817,273720
PR12-09-25F08,0.815,274920
PR12-09-25F08,0.827,276120
PR12-09-25F08,0.832,277320
PR12-09-25F08,0.818,278520
PR12-09-25F08,0.839,279720
PR12-09-25F08,0.834,280920
PR12-09-25F08,0.829,282120
PR12-09-25F08,0.838,283320
PR12-09-25F08,0.847,284520
PR12-09-25F08,0.852,285720
PR12-09-25F08,0.847,286920
PR12-09-25F08,0.854,288120
PR12-09-25F08,0.861,289320
PR12-09-25F08,0.848,290520
PR12-09-25F08,0.824,291720
PR12-09-25F08,0.812,292920
PR12-09-25F08,0.812,294120
PR12-09-25F08,0.8,295320
PR12-09-25F08,0.801,296520
PR12-09-25F08,0.81,297720
PR12-09-25F08,0.797,298920
PR12-09-25F08,0.799,300120
PR12-09-25F08,0.796,301320
PR12-09-25F08,0.795,302520
PR12-09-25F08,0.799,303720
PR12-09-25F08,0.804,304920
PR12-09-25F08,0.81,306120
PR12-09-25F08,0.805,307320
PR12-09-25F08,0.791,308520
PR12-09-25F08,0.798,309720
PR12-09-25F08,0.795,310920
PR12-09-25F08,0.799,312120
PR12-09-25F08,0.811,313320
PR12-09-25F08,0.783,314520
PR12-09-25F08,0.78,315720
PR12-09-25F08,0.788,316920
PR12-09-25F08,0.784,318120
PR12-09-25F08,0.772,319320
PR12-09-25F08,0.785,320520
PR12-09-25F08,0.777,321720
PR12-09-25F08,0.765,322920
PR12-09-25F08,0.765,324120
PR12-09-25F08,0.75,325320
PR12-09-25F08,0.744,326520
PR12-09-25F08,0.755,327720
PR12-09-25F08,0.758,328920
PR12-09-25F08,0.754,330120
PR12-09-25F08,0.749,331320
PR12-09-25F08,0.751,332520
PR12-09-25F08,0.746,333720
PR12-09-25F08,0.745,334920
PR12-09-25F08,0.744,336120
PR12-09-25F08,0.73,337320
PR12-09-25F08,0.731,338520
PR12-09-25F08,0.731,339720
PR12-09-25F08,0.715,340920
PR12-09-25F08,0.714,342120
PR12-09-25F08,0.714,343320
PR12-09-25F08,0.711,344520
PR12-09-25F08,0.698,345720
PR12-09-25F08,0.7,346920
PR12-09-25F08,0.711,348120
PR12-09-25F08,0.71,349320
PR12-09-25F08,0.706,350520
PR12-09-25F08,0.695,351720
PR12-09-25F08,0.702,352920
PR12-09-25F08,0.685,354120
PR12-09-25F08,0.689,355320
PR12-09-25F08,0.676,356520
PR12-09-25F08,0.678,357720
PR12-09-25F08,0.679,358920
PR12-09-25F08,0.674,360120
PR12-09-25F08,0.681,361320
PR12-09-25F08,0.667,362520
PR12-09-25F08,0.668,363720
PR12-09-25F08,0.665,364920
PR12-09-25F08,0.659,366120
PR12-09-25F08,0.661,367320
PR12-09-25F08,0.666,368520
PR12-09-25F08,0.633,369720
PR12-09-25F08,0.645,370920
PR12-09-25F08,0.643,372120
PR12-09-25F08,0.634,373320
PR12-09-25F08,0.634,374520
PR12-09-25F08,0.637,375720
PR12-09-25F08,0.628,376920
PR12-09-25F08,0.638,378120
PR12-09-25F08,0.624,379320
PR12-09-25F08,0.611,380520
PR12-09-25F08,0.628,381720
PR12-09-25F08,0.612,382920
PR12-09-25F08,0.612,384120
PR12-09-25F08,0.61,385320
PR12-09-25F08,0.61,386520
PR12-09-25F08,0.608,387720
PR12-09-25F08,0.606,388920
PR12-09-25F08,0.6,390120
PR12-09-25F08,0.595,391320
PR12-09-25F08,0.593,392520
PR12-09-25F08,0.593,393720
PR12-09-25F08,0.587,394920
PR12-09-25F08,0.59,396120
PR12-09-25F08,0.584,397320
PR12-09-25F08,0.574,398580
PR12-09-25F08,0.574,399780
PR12-09-25F08,0.568,400980
PR12-09-25F08,0.564,402180
PR12-09-25F08,0.564,403380
PR12-09-25F08,0.569,404580
PR12-09-25F08,0.571,405780
PR12-09-25F08,0.56,406980
PR12-09-25F08,0.559,408180
PR12-09-25F08,0.554,409380
PR12-09-25F08,0.551,410580
PR12-09-25F08,0.555,411780
PR12-09-25F08,0.547,412980
PR12-09-25F08,0.549,414180
PR12-09-25F08,0.553,415380
PR12-09-25F08,0.548,416580
PR12-09-25F08,0.541,417780
PR12-09-25F08,0.542,418980
PR12-09-25F08,0.538,420180
PR12-09-25F08,0.54,421380
PR12-09-25F08,0.535,422580
PR12-09-25F08,0.532,423780
PR12-09-25F08,0.528,424980
PR12-09-25F08,0.518,426180
PR12-09-25F08,0.52,427380
PR12-09-25F08,0.516,428580
PR12-09-25F08,0.515,429780
